consumer_discretionary_avg,consumer_staples_avg,energy_avg,financials_avg,health_care_avg,industrials_avg,information_technology_avg,materials_avg,real_estate_avg,telecommunication_services_avg,utilities_avg
125.17045,91.08012,67.49082,81.2972,134.62868,98.48575,102.17738,99.68167,106.68397,50.936077,62.002567
125.40081,90.9817,67.44585,81.062164,134.25508,98.36511,102.507034,99.62248,106.75406,50.910255,61.732082
125.43704,91.07114,67.236626,81.38577,134.28098,97.90979,102.39755,98.72036,105.63346,50.810043,61.687366
125.00965,91.007996,66.967896,80.94968,133.17667,97.50581,102.2811,98.523346,105.2446,50.58687,61.11379
125.20003,90.66784,67.46486,80.93193,133.8926,97.583786,101.644455,98.51247,105.10412,50.006226,61.07099
124.83423,90.52178,67.270065,81.02909,134.03339,97.36966,101.29969,98.25294,104.918365,49.837185,61.36131
124.98356,90.41907,67.155014,80.505615,133.7517,97.421364,100.93895,98.41303,105.042854,49.82878,61.43956
125.22564,90.66111,67.46362,80.55521,134.12514,97.64708,100.83583,98.716965,105.17856,49.632763,61.258083
125.223305,90.42856,67.87053,80.47523,134.6397,97.99425,101.01809,99.18495,105.79854,49.9234,61.94105
125.40362,90.49403,67.84011,80.80077,135.07759,98.00882,101.23276,99.22796,106.300476,49.895412,61.98498
125.65664,90.61129,68.0083,80.83913,134.81651,98.11807,101.9088,99.274025,106.60753,50.14444,61.86568
125.98241,90.56919,68.11333,81.290146,134.89438,97.875206,101.96303,99.04336,106.349915,49.708797,61.348747
125.9228,90.73759,68.22983,81.278656,134.65045,97.85202,102.03585,98.92813,106.044876,49.774143,61.256878
126.03403,90.6607,68.09886,81.40229,134.60353,97.693085,102.07463,98.73429,105.969826,49.571404,61.146324
125.79411,90.58571,68.32244,81.32878,134.50957,97.77539,101.995346,98.618996,105.94025,49.40092,61.02914
125.88898,90.41476,68.39078,81.42626,134.62874,97.67471,101.91489,98.805534,106.32027,49.250465,60.987453
125.73824,90.69004,68.42993,81.48092,134.79062,97.76578,101.923874,98.82292,106.27064,49.4461,61.218597
125.80742,90.46586,68.579544,81.63053,134.33365,97.50337,102.2851,98.99371,106.86685,49.20001,60.820812
