MO,ADM,BFB,CPB,CHD,KO,CL,CAG,STZ,COST,COTY,CVS,DPS,EL,GIS,HRL,SJM,K,KMB,KHC,KR,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,CLX,HSY,TSN,WMT,WBA,ABT,ABBV,AET,AGN,ABC,BAX,BDX,BMY,CERN,DHR,DVA,XRAY,EW,EVHC,ESRX,HCA,HSIC,IDXX,IQV,JNJ,LH,LLY,MDT,MRK,MTD,PDCO,PRGO,PFE,DGX,RMD,COO,ZBH,ZTS,T,CTL,VZ,LNT,AWK,ED,D,DTE,ES,NI,NRG,SCG,SO,WEC
61.36000061035156,33.849998474121094,0.0,60.529998779296875,91.62000274658203,43.90999984741211,66.31999969482422,41.97999954223633,139.0800018310547,153.8699951171875,29.40999984741211,96.87999725341797,92.66999816894531,92.0199966430664,58.959999084472656,43.709999084472656,127.76000213623047,73.91000366210938,132.35000610351562,72.98999786376953,38.70000076293945,92.9000015258789,86.13999938964844,40.7599983215332,132.39999389648438,99.68000030517578,91.45999908447266,81.55999755859375,43.099998474121094,130.24000549316406,90.66999816894531,65.37999725341797,67.12000274658203,79.43000030517578,39.20000076293945,54.88999938964844,106.6500015258789,284.70001220703125,87.08000183105469,38.970001220703125,147.47000122070312,62.22999954223633,51.790000915527344,87.19999694824219,64.13999938964844,57.880001068115234,87.79000091552734,21.989999771118164,69.19999694824219,70.13999938964844,167.6999969482422,72.05999755859375,62.099998474121094,104.95999908447266,110.18000030517578,74.0999984741211,76.43000030517578,50.560001373291016,315.25,44.95000076293945,126.26000213623047,30.020000457763672,66.06999969482422,57.790000915527344,141.44000244140625,94.3499984741211,42.369998931884766,37.099998474121094,0.0,50.81999969482422,69.16999816894531,66.69000244140625,71.56999969482422,71.22000122070312,86.05999755859375,56.22999954223633,21.75,10.829999923706055,66.48999786376953,48.97999954223633,57.38999938964844
62.380001068115234,34.619998931884766,0.0,62.619998931884766,92.20999908447266,44.15999984741211,67.41999816894531,42.47999954223633,143.63999938964844,154.72000122070312,29.469999313354492,98.4000015258789,93.20999908447266,92.68000030517578,60.13999938964844,43.869998931884766,129.57000732421875,74.91000366210938,133.5,74.95999908447266,39.459999084472656,94.0999984741211,86.62999725341797,41.58000183105469,133.11000061035156,100.66999816894531,92.44999694824219,82.33999633789062,43.560001373291016,131.4499969482422,91.94000244140625,66.48999786376953,68.04000091552734,79.91999816894531,39.630001068115234,56.20000076293945,109.4000015258789,296.3399963378906,87.5999984741211,39.84000015258789,148.6699981689453,63.029998779296875,51.36000061035156,88.26000213623047,65.33000183105469,60.7400016784668,89.55999755859375,22.030000686645508,69.69000244140625,70.0,169.35000610351562,73.16000366210938,62.86000061035156,106.37999725341797,110.72000122070312,74.81999969482422,77.66000366210938,51.0,318.0299987792969,45.09000015258789,129.14999389648438,30.59000015258789,66.72000122070312,57.400001525878906,144.9600067138672,96.88999938964844,42.900001525878906,37.369998931884766,0.0,51.11000061035156,70.02999877929688,68.05000305175781,72.44999694824219,71.83000183105469,86.97000122070312,56.65999984741211,22.030000686645508,10.899999618530273,66.77999877929688,49.36000061035156,57.97999954223633
61.540000915527344,34.790000915527344,0.0,61.97999954223633,91.69999694824219,43.13999938964844,66.27999877929688,42.08000183105469,142.0500030517578,149.67999267578125,28.90999984741211,97.66000366210938,92.18000030517578,91.79000091552734,59.0,42.970001220703125,127.66999816894531,73.44999694824219,131.3000030517578,77.83999633789062,39.45000076293945,93.52999877929688,85.19000244140625,40.689998626708984,130.7899932861328,98.36000061035156,91.44999694824219,81.0999984741211,43.2599983215332,127.81999969482422,90.62000274658203,65.16999816894531,66.51000213623047,79.56999969482422,39.52000045776367,56.0,109.91999816894531,298.07000732421875,87.54000091552734,39.43000030517578,149.63999938964844,62.25,52.0099983215332,89.06999969482422,66.45999908447266,60.66999816894531,87.93000030517578,22.56999969482422,71.33000183105469,70.44000244140625,167.52999877929688,73.4800033569336,63.349998474121094,105.77999877929688,111.02999877929688,73.5999984741211,77.29000091552734,50.63999938964844,316.75,44.470001220703125,129.22999572753906,30.229999542236328,67.22000122070312,57.7400016784668,144.80999755859375,97.52999877929688,42.36000061035156,37.130001068115234,0.0,51.02000045776367,68.11000061035156,64.80999755859375,70.3499984741211,70.0199966430664,84.29000091552734,54.77000045776367,21.510000228881836,11.079999923706055,64.81999969482422,48.189998626708984,56.439998626708984
61.56999969482422,34.959999084472656,0.0,61.75,90.76000213623047,43.130001068115234,65.63999938964844,42.060001373291016,141.42999267578125,150.02999877929688,28.479999542236328,97.16999816894531,91.52999877929688,91.33000183105469,58.849998474121094,42.5099983215332,127.56999969482422,74.0199966430664,130.3000030517578,77.0199966430664,39.90999984741211,93.26000213623047,85.2699966430664,40.529998779296875,125.5,97.81999969482422,91.02999877929688,80.29000091552734,44.130001068115234,126.41999816894531,90.88999938964844,64.75,66.33999633789062,78.94000244140625,38.7400016784668,54.61000061035156,108.62999725341797,290.1099853515625,86.62000274658203,39.5099983215332,147.4499969482422,61.93000030517578,51.060001373291016,89.2699966430664,65.97000122070312,60.959999084472656,87.0,21.989999771118164,70.37999725341797,69.20999908447266,165.4499969482422,73.16000366210938,62.709999084472656,105.20999908447266,109.83999633789062,72.0,77.38999938964844,50.209999084472656,314.9100036621094,43.439998626708984,126.25,29.670000076293945,66.52999877929688,56.90999984741211,142.9600067138672,96.80999755859375,41.060001373291016,36.95000076293945,0.0,50.72999954223633,67.94999694824219,64.81999969482422,70.01000213623047,69.91999816894531,84.12000274658203,54.29999923706055,21.479999542236328,10.779999732971191,65.0199966430664,48.18000030517578,56.349998474121094
61.72999954223633,35.47999954223633,0.0,61.11000061035156,90.9800033569336,43.689998626708984,67.33000183105469,42.5099983215332,144.52000427246094,150.52000427246094,28.440000534057617,98.30000305175781,92.70999908447266,92.4000015258789,59.369998931884766,43.02000045776367,128.22999572753906,74.16999816894531,131.63999938964844,77.66000366210938,40.619998931884766,93.37999725341797,86.54000091552734,41.33000183105469,129.72999572753906,99.08999633789062,91.54000091552734,81.2300033569336,44.56999969482422,125.47000122070312,91.86000061035156,65.58000183105469,66.45999908447266,80.3499984741211,39.33000183105469,56.34000015258789,110.54000091552734,295.9100036621094,87.43000030517578,39.97999954223633,150.1199951171875,64.22000122070312,51.47999954223633,90.5999984741211,68.20999908447266,60.43000030517578,87.87000274658203,22.489999771118164,71.61000061035156,70.79000091552734,170.16000366210938,75.4800033569336,65.36000061035156,107.22000122070312,111.18000030517578,72.73999786376953,74.18000030517578,51.75,329.4100036621094,44.0,126.20999908447266,30.040000915527344,68.4800033569336,57.33000183105469,145.4600067138672,97.38999938964844,42.099998474121094,37.38999938964844,0.0,51.459999084472656,67.94999694824219,65.30000305175781,69.77999877929688,69.94999694824219,83.83000183105469,54.22999954223633,21.5,11.260000228881836,64.29000091552734,47.4900016784668,56.349998474121094
61.5,35.83000183105469,0.0,61.459999084472656,91.3499984741211,43.77000045776367,67.08000183105469,42.7599983215332,143.77999877929688,152.7899932861328,28.920000076293945,98.62999725341797,91.9800033569336,91.8499984741211,59.529998779296875,43.349998474121094,127.80999755859375,75.08999633789062,131.57000732421875,77.48999786376953,40.650001525878906,93.5199966430664,86.62999725341797,41.220001220703125,127.75,98.33000183105469,91.55999755859375,82.55000305175781,45.029998779296875,126.05999755859375,92.2699966430664,65.79000091552734,66.20999908447266,79.45999908447266,39.34000015258789,55.70000076293945,110.1500015258789,292.4800109863281,87.62999725341797,39.709999084472656,150.72000122070312,64.9000015258789,51.29999923706055,90.48999786376953,68.18000030517578,60.20000076293945,88.29000091552734,22.950000762939453,71.19000244140625,71.30000305175781,168.92999267578125,75.58999633789062,65.44000244140625,107.04000091552734,109.87000274658203,74.0199966430664,74.58999633789062,52.27000045776367,330.0,43.779998779296875,125.80999755859375,29.979999542236328,67.93000030517578,57.25,143.41000366210938,97.44000244140625,41.720001220703125,37.689998626708984,0.0,52.119998931884766,68.5,68.76000213623047,70.30000305175781,68.7699966430664,84.05999755859375,54.34000015258789,22.06999969482422,12.15999984741211,65.05999755859375,47.97999954223633,56.22999954223633
62.22999954223633,36.83000183105469,0.0,61.869998931884766,91.75,43.959999084472656,67.61000061035156,43.09000015258789,144.4499969482422,151.60000610351562,28.110000610351562,99.37999725341797,91.94999694824219,92.19999694824219,59.790000915527344,44.09000015258789,128.30999755859375,74.83999633789062,131.6300048828125,77.37000274658203,37.79999923706055,93.75,88.54000091552734,41.880001068115234,128.47000122070312,99.16000366210938,93.26000213623047,82.83999633789062,45.0,125.58999633789062,93.36000061035156,66.0199966430664,66.13999938964844,79.91999816894531,38.81999969482422,55.93000030517578,109.63999938964844,289.6199951171875,88.22000122070312,39.33000183105469,149.5,65.0,50.0,90.83000183105469,70.08000183105469,60.619998931884766,87.12000274658203,23.549999237060547,72.4000015258789,72.93000030517578,167.6999969482422,75.5,64.66999816894531,106.6500015258789,111.91999816894531,73.25,74.91999816894531,52.099998474121094,332.45001220703125,44.59000015258789,126.41999816894531,29.889999389648438,69.70999908447266,57.43000030517578,145.00999450683594,98.88999938964844,41.08000183105469,37.9900016784668,0.0,51.88999938964844,68.68000030517578,67.9000015258789,70.62999725341797,69.98999786376953,84.01000213623047,54.630001068115234,22.34000015258789,12.520000457763672,65.08000183105469,48.189998626708984,56.470001220703125
62.97999954223633,37.650001525878906,0.0,61.95000076293945,91.77999877929688,44.11000061035156,68.16000366210938,43.29999923706055,143.89999389648438,150.89999389648438,27.6200008392334,99.27999877929688,91.77999877929688,92.55000305175781,60.20000076293945,44.0099983215332,127.54000091552734,75.2300033569336,132.5399932861328,77.19999694824219,36.84000015258789,93.93000030517578,90.22000122070312,42.130001068115234,128.88999938964844,100.0,94.48999786376953,83.48999786376953,45.02000045776367,125.61000061035156,93.18000030517578,64.95999908447266,66.77999877929688,79.44999694824219,39.18000030517578,56.150001525878906,108.05999755859375,288.6700134277344,88.0,39.459999084472656,149.14999389648438,64.70999908447266,51.63999938964844,90.70999908447266,70.51000213623047,60.15999984741211,87.36000061035156,23.25,71.69000244140625,73.0,167.97000122070312,76.43000030517578,65.44000244140625,106.5,112.16999816894531,73.5999984741211,75.61000061035156,52.08000183105469,334.4800109863281,44.65999984741211,126.61000061035156,29.709999084472656,69.31999969482422,57.849998474121094,152.63999938964844,99.29000091552734,40.79999923706055,37.93000030517578,0.0,51.810001373291016,69.36000061035156,67.87000274658203,71.38999938964844,70.62000274658203,84.86000061035156,55.540000915527344,22.399999618530273,13.069999694824219,65.94000244140625,48.630001068115234,57.040000915527344
61.810001373291016,37.13999938964844,0.0,62.04999923706055,90.6500015258789,44.0099983215332,67.56999969482422,42.84000015258789,138.7100067138672,148.1699981689453,27.440000534057617,98.41999816894531,90.20999908447266,91.62999725341797,59.619998931884766,43.439998626708984,126.80000305175781,74.93000030517578,131.58999633789062,76.5,37.04999923706055,93.27999877929688,89.33000183105469,41.72999954223633,127.98999786376953,99.25,93.9000015258789,83.0999984741211,45.09000015258789,123.45999908447266,92.44000244140625,65.69000244140625,67.88999938964844,79.1500015258789,39.18000030517578,56.400001525878906,109.69999694824219,288.3900146484375,88.0999984741211,39.81999969482422,148.67999267578125,66.48999786376953,52.61000061035156,90.23999786376953,70.93000030517578,61.0,87.26000213623047,23.65999984741211,70.8499984741211,72.94000244140625,167.1199951171875,77.7699966430664,65.31999969482422,106.73999786376953,111.83000183105469,73.4000015258789,76.01000213623047,52.63999938964844,335.95001220703125,44.689998626708984,129.0800018310547,29.790000915527344,69.62000274658203,58.099998474121094,152.14999389648438,100.68000030517578,41.20000076293945,38.130001068115234,0.0,52.209999084472656,69.55999755859375,67.33999633789062,71.69000244140625,71.22000122070312,86.16999816894531,56.11000061035156,22.360000610351562,13.640000343322754,65.83000183105469,48.4900016784668,56.90999984741211
62.29999923706055,36.029998779296875,0.0,62.5099983215332,90.93000030517578,44.31999969482422,67.52999877929688,42.779998779296875,139.97000122070312,150.9499969482422,27.639999389648438,99.04000091552734,90.75,91.73999786376953,59.95000076293945,43.689998626708984,126.20999908447266,74.83999633789062,132.35000610351562,76.29000091552734,37.02000045776367,93.5999984741211,88.4000015258789,41.380001068115234,129.3300018310547,99.73999786376953,94.44999694824219,83.05999755859375,44.869998931884766,125.47000122070312,92.04000091552734,65.44000244140625,68.04000091552734,80.38999938964844,39.16999816894531,55.31999969482422,106.98999786376953,284.42999267578125,87.81999969482422,39.58000183105469,147.19000244140625,66.26000213623047,52.790000915527344,88.94999694824219,69.75,61.529998779296875,85.12000274658203,21.989999771118164,68.22000122070312,71.48999786376953,167.50999450683594,77.18000030517578,65.6500015258789,106.22000122070312,110.31999969482422,73.0,75.44000244140625,52.45000076293945,334.5299987792969,44.09000015258789,129.05999755859375,29.360000610351562,68.43000030517578,57.95000076293945,148.9199981689453,100.55000305175781,40.22999954223633,38.09000015258789,0.0,52.459999084472656,70.41999816894531,68.37000274658203,72.87999725341797,71.72000122070312,87.26000213623047,56.689998626708984,22.479999542236328,12.510000228881836,66.16000366210938,49.150001525878906,57.77000045776367
62.810001373291016,36.060001373291016,0.0,63.25,90.16999816894531,44.810001373291016,67.9800033569336,43.25,140.27999877929688,153.0500030517578,27.34000015258789,100.5199966430664,92.0199966430664,92.19999694824219,60.439998626708984,43.91999816894531,127.06999969482422,75.19999694824219,131.97000122070312,76.62999725341797,37.810001373291016,93.87000274658203,90.37999725341797,41.95000076293945,130.07000732421875,100.19999694824219,96.01000213623047,82.95999908447266,45.040000915527344,125.22000122070312,92.56999969482422,66.08000183105469,67.52999877929688,81.5999984741211,39.279998779296875,56.38999938964844,109.22000122070312,289.9800109863281,87.56999969482422,39.59000015258789,147.11000061035156,65.54000091552734,53.540000915527344,88.47000122070312,70.16999816894531,62.11000061035156,85.75,21.6200008392334,69.56999969482422,72.26000213623047,167.33999633789062,77.91000366210938,65.51000213623047,106.83999633789062,111.13999938964844,73.54000091552734,75.55000305175781,52.36000061035156,329.8699951171875,43.869998931884766,131.41000366210938,29.739999771118164,68.61000061035156,57.9900016784668,147.92999267578125,100.37999725341797,40.459999084472656,37.97999954223633,0.0,52.34000015258789,70.83000183105469,68.69000244140625,72.7300033569336,72.0999984741211,87.93000030517578,56.869998931884766,22.6200008392334,12.359999656677246,66.61000061035156,49.560001373291016,58.08000183105469
