consumer_discretionary_avg,consumer_staples_avg,energy_avg,financials_avg,health_care_avg,industrials_avg,information_technology_avg,materials_avg,real_estate_avg,telecommunication_services_avg,utilities_avg
103.91219329833984,81.92818450927734,57.360321044921875,67.85507202148438,114.12164306640625,87.88023376464844,79.68449401855469,85.5999984741211,93.68060302734375,44.05500030517578,55.69607162475586
103.23304748535156,82.0433349609375,57.15709686279297,67.72716522216797,113.73180389404297,87.58538818359375,79.64594268798828,86.19541931152344,93.65908813476562,43.72999954223633,55.19285583496094
104.71475219726562,82.81636047363281,57.547096252441406,68.9934310913086,115.49967193603516,88.62445831298828,81.40985870361328,86.64833068847656,94.79151916503906,44.040000915527344,55.852500915527344
105.41061401367188,82.82969665527344,58.39516067504883,69.4764175415039,116.04721069335938,89.12522888183594,81.77427673339844,87.63583374023438,94.95606231689453,44.23500061035156,55.67928695678711
105.28402709960938,83.27454376220703,58.20613098144531,69.07880401611328,115.86475372314453,89.06461334228516,81.89065551757812,87.01041412353516,95.13909149169922,44.5,56.27857208251953
105.93085479736328,83.35485076904297,58.19193649291992,69.62432861328125,116.43656158447266,89.25122833251953,82.55956268310547,87.23291778564453,95.53606414794922,44.80500030517578,56.44035720825195
105.7725601196289,82.84424591064453,58.01709747314453,69.57313537597656,116.7075424194336,89.32461547851562,82.78101348876953,86.85416412353516,95.43060302734375,45.025001525878906,56.8025016784668
105.95268249511719,83.55242156982422,58.04161071777344,69.58731079101562,117.39688873291016,89.43107604980469,82.79478454589844,87.09333038330078,95.2530288696289,44.58000183105469,57.03499984741211
106.78048706054688,83.62757873535156,58.050323486328125,69.51432800292969,118.81573486328125,89.65923309326172,82.93579864501953,87.14666748046875,95.6815185546875,44.80500030517578,57.00035858154297
106.20048522949219,84.03363800048828,57.66096878051758,68.65686798095703,118.06951141357422,89.62876892089844,82.44609069824219,87.257080078125,95.64697265625,45.064998626708984,58.02107238769531
106.84255981445312,83.97696685791016,58.90354919433594,69.17388153076172,118.67213439941406,90.18738555908203,82.51579284667969,88.01374816894531,95.10211944580078,45.025001525878906,57.8792839050293
107.19377899169922,83.88999938964844,60.59677505493164,68.8383560180664,117.42049407958984,90.67461395263672,82.94652557373047,88.2370834350586,95.50788116455078,45.77000045776367,57.81071472167969
107.3486557006836,84.3478775024414,60.456451416015625,68.96940612792969,118.18770599365234,91.33030700683594,83.28028869628906,88.92583465576172,95.73908996582031,45.69000244140625,58.18928527832031
106.91865539550781,85.08727264404297,60.036128997802734,68.45835876464844,117.93475341796875,91.20784759521484,83.12623596191406,88.30374908447266,95.827880859375,46.02000045776367,58.72571563720703
105.50481414794922,85.12333679199219,58.285804748535156,67.54507446289062,116.4057388305664,90.00122833251953,81.93492889404297,87.77583312988281,95.32363891601562,46.5,58.5528564453125
104.55000305175781,84.47181701660156,57.871612548828125,66.94209289550781,115.58081817626953,88.97015380859375,81.4157943725586,86.58625030517578,95.30575561523438,46.37999725341797,58.48392868041992
104.18450927734375,84.91575622558594,58.07903289794922,66.03775787353516,115.6270523071289,88.78369140625,81.5071029663086,86.27207946777344,95.00030517578125,46.685001373291016,58.87607192993164
104.46146392822266,84.63848876953125,57.91354751586914,65.90283203125,114.82229614257812,88.80215454101562,81.47630310058594,86.40291595458984,95.90303039550781,46.56500244140625,58.3792839050293
104.83695220947266,85.30030059814453,57.09096908569336,65.99044799804688,115.02360534667969,88.82830810546875,81.38912963867188,86.54624938964844,96.55303192138672,46.974998474121094,58.76142883300781
104.7498779296875,84.92424011230469,57.97774124145508,65.96343231201172,113.89032745361328,88.81246185302734,80.48014831542969,86.56749725341797,96.20545196533203,47.25499725341797,58.92071533203125
105.97036743164062,85.10787963867188,58.61387252807617,66.41940307617188,114.83032989501953,89.67292022705078,81.0843505859375,87.14250183105469,96.34939575195312,47.269996643066406,58.668212890625
105.83597564697266,85.4881820678711,59.51193618774414,66.57701873779297,114.46278381347656,89.5826187133789,81.32927703857422,86.8758316040039,96.9603042602539,47.584999084472656,58.788570404052734
105.94329071044922,85.5051498413086,59.32516098022461,66.59820556640625,114.92163848876953,89.38353729248047,81.0365219116211,86.9866714477539,96.94091033935547,47.665000915527344,58.53643035888672
107.40255737304688,86.03636169433594,60.41064453125,68.14566802978516,116.6277084350586,90.41969299316406,82.25108337402344,88.21208190917969,97.672119140625,48.275001525878906,58.72892761230469
102.4012222290039,84.53939819335938,57.81193542480469,64.0173110961914,112.74229431152344,86.98938751220703,78.413330078125,84.83208465576172,96.36212158203125,47.974998474121094,58.959999084472656
100.03951263427734,84.58727264404297,55.69871139526367,61.7144775390625,110.10623168945312,84.90107727050781,76.38202667236328,81.92958068847656,96.63999938964844,48.38500213623047,59.772857666015625
101.96902465820312,84.94424438476562,57.50096893310547,63.14955139160156,112.29344177246094,86.27108001708984,77.94203186035156,83.45874786376953,98.50242614746094,48.41999816894531,59.90678787231445
104.08621978759766,85.86697387695312,58.620643615722656,64.69313049316406,114.65467071533203,87.70246124267578,79.22826385498047,84.8862533569336,99.8824234008789,48.80000305175781,60.0582160949707
104.67268371582031,88.37000274658203,58.86161422729492,66.06686401367188,115.75016784667969,89.38800048828125,80.32159423828125,86.3237533569336,100.88394165039062,49.525001525878906,61.368927001953125
105.56597900390625,87.96939086914062,59.389678955078125,65.76179504394531,116.5660629272461,89.07333374023438,80.48072814941406,86.23291778564453,100.83363342285156,49.849998474121094,61.34214401245117
104.8974380493164,88.43939208984375,57.92290496826172,64.61880493164062,115.80541229248047,88.08879089355469,79.77086639404297,84.9879150390625,101.84030151367188,49.94499969482422,61.80249786376953
105.92871856689453,88.40787506103516,57.9809684753418,64.87074279785156,117.3045883178711,88.5301513671875,80.0613021850586,86.12833404541016,101.48120880126953,49.68000030517578,61.896427154541016
106.07097625732422,88.38545227050781,57.32806396484375,65.02134704589844,117.09901428222656,88.6653060913086,80.27565002441406,86.47041320800781,100.34969329833984,48.84000015258789,60.7696418762207
108.13682556152344,89.21273040771484,58.363224029541016,66.23074340820312,118.64032745361328,90.52590942382812,81.82942199707031,88.25958251953125,101.99454498291016,49.255001068115234,61.344642639160156
108.95597839355469,89.01363372802734,58.307743072509766,66.60955047607422,118.41311645507812,91.033935546875,82.55181121826172,88.3758316040039,102.27242279052734,49.220001220703125,61.2696418762207
109.34780883789062,88.47333526611328,60.01677322387695,67.64656829833984,118.88180541992188,91.7669677734375,83.39579772949219,89.41291809082031,102.29181671142578,48.94000244140625,60.41143035888672
108.9745101928711,88.92090606689453,59.17129135131836,67.56194305419922,118.88377380371094,91.8302993774414,83.18144989013672,89.67041778564453,102.69999694824219,49.29499816894531,60.86642837524414
109.37061309814453,88.93272399902344,59.51290512084961,68.21731567382812,119.37442779541016,92.38651275634766,83.74884033203125,90.069580078125,101.85333251953125,49.30500030517578,60.40964126586914
108.55390167236328,89.02515411376953,59.43225860595703,68.21208953857422,119.40819549560547,92.35485076904297,83.61420440673828,90.36416625976562,101.50848388671875,49.36499786376953,60.57178497314453
108.96256256103516,88.7448501586914,59.4241943359375,68.26507568359375,119.65753936767578,92.09212493896484,84.25275421142578,90.7491683959961,101.53211975097656,49.38999938964844,60.70535659790039
108.71414947509766,88.83848571777344,59.00193405151367,68.21597290039062,119.1673812866211,92.05000305175781,84.10782623291016,90.3862533569336,101.91424560546875,49.23500061035156,60.609642028808594
109.62938690185547,88.48970031738281,58.94096755981445,68.25343322753906,121.00540924072266,92.47393798828125,84.87159729003906,90.75125122070312,101.82333374023438,49.165000915527344,60.33785629272461
109.01170349121094,88.20091247558594,58.216453552246094,67.97119140625,121.35852813720703,91.76136779785156,84.5657958984375,89.31416320800781,101.72999572753906,48.94499969482422,60.66143035888672
109.94134521484375,88.71121215820312,58.400001525878906,68.41999816894531,121.86295318603516,92.19121551513672,85.08319091796875,89.58041381835938,102.64605712890625,49.60499954223633,61.44356918334961
110.16194915771484,88.6521224975586,57.056129455566406,68.28074645996094,121.36393737792969,91.69393920898438,85.09202575683594,89.58333587646484,102.44091033935547,49.404998779296875,61.31428527832031
110.16121673583984,87.97454833984375,57.78645324707031,68.4329833984375,121.70951080322266,92.5868148803711,85.68003845214844,90.07875061035156,102.0139389038086,48.595001220703125,60.77678680419922
109.57658386230469,86.75272369384766,57.02967834472656,68.55999755859375,122.2527847290039,92.31303405761719,85.60710144042969,89.97666931152344,101.15181732177734,49.040000915527344,60.09714126586914
110.55182647705078,87.36666870117188,57.303871154785156,68.78179168701172,122.6763916015625,92.47212219238281,85.78666687011719,90.19667053222656,101.74606323242188,48.720001220703125,60.31142807006836
110.79195404052734,87.89181518554688,58.296775817871094,68.5697021484375,123.58869171142578,92.00711822509766,86.08753967285156,89.5441665649414,102.75788116455078,49.349998474121094,60.72214126586914
110.71402740478516,87.97333526611328,56.297420501708984,68.37641906738281,124.04442596435547,91.81712341308594,86.27101135253906,88.6504135131836,103.3221206665039,48.84000015258789,60.762855529785156
108.9764633178711,87.65454864501953,56.83096694946289,67.88910675048828,123.99983215332031,91.047119140625,85.43217468261719,88.7620849609375,101.64363861083984,48.58000183105469,60.406070709228516
109.53305053710938,87.17485046386719,58.454193115234375,68.80208587646484,124.40016174316406,91.41999816894531,85.56840515136719,89.0374984741211,100.99454498291016,48.52000045776367,59.97178649902344
109.55938720703125,87.7124252319336,58.26387023925781,68.55671691894531,123.74246215820312,91.49575805664062,85.72565460205078,89.3629150390625,100.76878356933594,48.505001068115234,59.906070709228516
110.98109436035156,87.89878845214844,59.07096862792969,69.75432586669922,124.06787109375,92.48908996582031,86.90702819824219,89.61541748046875,100.66212463378906,48.400001525878906,58.99214172363281
110.69316864013672,87.67182159423828,59.85774230957031,69.71388244628906,123.35557556152344,92.41712188720703,86.67826080322266,89.73416900634766,100.76242065429688,48.26000213623047,58.91178512573242
110.3499984741211,87.89666748046875,59.41903305053711,69.61805725097656,123.61262512207031,92.577880859375,86.92159271240234,89.6620864868164,101.25030517578125,48.37000274658203,58.863216400146484
110.57305145263672,88.28211975097656,58.8825798034668,69.23253631591797,123.00704956054688,92.59166717529297,86.69275665283203,89.75791931152344,101.04969787597656,48.505001068115234,58.888214111328125
111.63134002685547,88.12757873535156,59.889678955078125,69.45686340332031,123.67311096191406,93.2536392211914,86.96217346191406,90.02416229248047,100.18817901611328,48.625,59.012855529785156
111.56975555419922,88.3302993774414,60.16483688354492,69.22671508789062,123.37114715576172,92.91151428222656,86.86681365966797,89.4000015258789,100.48848724365234,48.46500015258789,59.08821487426758
111.79414367675781,88.12969970703125,60.64419174194336,69.74149322509766,123.79164123535156,93.60424041748047,87.12883758544922,90.06583404541016,100.24545288085938,48.31500244140625,58.15678405761719
111.2740249633789,87.53878784179688,60.59967803955078,69.41283416748047,122.60450744628906,93.09696960449219,86.35971069335938,89.524169921875,99.05060577392578,47.36000061035156,57.42607116699219
111.21560668945312,87.86030578613281,60.75645065307617,69.70328521728516,122.36508178710938,93.32939147949219,86.35347747802734,89.12000274658203,99.27727508544922,47.51499938964844,58.282501220703125
111.57829284667969,88.18121337890625,62.01290512084961,69.7882080078125,122.6740951538086,93.56727600097656,86.5927505493164,89.52791595458984,99.02182006835938,47.13500213623047,59.037498474121094
111.49420928955078,88.02529907226562,61.7825813293457,69.78238677978516,122.70401763916016,93.72166442871094,86.78731536865234,89.7195816040039,98.2706069946289,46.72999954223633,58.29678726196289
111.29512023925781,88.24211883544922,60.971290588378906,69.73656463623047,123.43065643310547,93.69151306152344,86.72695922851562,89.81458282470703,98.65272521972656,46.72999954223633,58.479286193847656
111.8497543334961,87.61151123046875,61.529354095458984,69.85865783691406,123.50180053710938,93.74090576171875,87.068115234375,90.44291687011719,98.56757354736328,46.73999786376953,58.193572998046875
111.12000274658203,87.34151458740234,61.16193389892578,69.67626953125,121.33606719970703,93.35757446289062,86.54217529296875,89.64541625976562,98.17393493652344,46.69999694824219,58.168212890625
110.68792724609375,87.12939453125,61.040321350097656,69.85940551757812,120.62196350097656,93.34242248535156,86.77152252197266,89.91625213623047,98.6087875366211,46.90999984741211,58.20357131958008
110.08049011230469,86.72848510742188,60.88032150268555,70.05999755859375,121.04557037353516,93.09553527832031,86.98231506347656,89.30750274658203,97.82090759277344,46.375,56.924285888671875
110.48341369628906,87.24211883544922,61.31838607788086,70.63701629638672,121.35016632080078,93.63363647460938,87.21333312988281,89.9816665649414,98.827880859375,46.75,57.38750076293945
109.68817138671875,86.36363983154297,61.14354705810547,71.14641571044922,121.05278778076172,93.43075561523438,87.00130462646484,90.0129165649414,98.55999755859375,46.58000183105469,56.771785736083984
109.5257339477539,86.48787689208984,60.06032180786133,71.1382064819336,120.67901611328125,92.9874267578125,86.88970947265625,89.07749938964844,98.7236328125,46.605003356933594,56.978214263916016
109.89073181152344,86.15090942382812,60.042903900146484,70.9156723022461,120.5458984375,93.10636138916016,87.2478256225586,89.3187484741211,98.66878509521484,46.76000213623047,56.701072692871094
109.8970718383789,85.29576110839844,60.69096755981445,71.30030059814453,120.7240982055664,93.53485107421875,87.58753967285156,90.06541442871094,99.40272521972656,46.915000915527344,57.44428634643555
110.16719818115234,85.44212341308594,61.43741989135742,71.0685043334961,121.27918243408203,93.35772705078125,87.93087005615234,89.75666809082031,100.34939575195312,47.369998931884766,58.11357116699219
110.71170806884766,84.51000213623047,61.90129089355469,71.26612091064453,121.45344543457031,93.30878448486328,87.96739196777344,89.7754135131836,100.76787567138672,47.48999786376953,58.083213806152344
109.73585510253906,83.91818237304688,62.90580749511719,71.15343475341797,121.43753814697266,93.19893646240234,87.42123413085938,89.02375030517578,99.51454162597656,47.394996643066406,58.227142333984375
107.20231628417969,81.65090942382812,61.0135498046875,70.08507537841797,118.23802947998047,90.59818267822266,85.31173706054688,86.24666595458984,95.74394226074219,45.76499938964844,56.013214111328125
108.89024353027344,82.94939422607422,61.640323638916016,71.06194305419922,120.39934539794922,91.71803283691406,86.6252212524414,87.44583129882812,97.04121398925781,46.63999938964844,56.97999954223633
107.53195190429688,81.8536376953125,59.66290283203125,69.9934310913086,118.67163848876953,90.4095458984375,85.56449127197266,86.02874755859375,94.53211975097656,45.709999084472656,56.166786193847656
107.61658477783203,81.69757843017578,58.849998474121094,69.67350769042969,118.64934539794922,90.24515533447266,85.79826354980469,85.86125183105469,94.77999877929688,45.69000244140625,56.47249984741211
108.3968276977539,82.39878845214844,59.693870544433594,70.43627166748047,120.12885284423828,91.08257293701172,87.03565216064453,86.44666290283203,95.28575897216797,46.21500015258789,56.86249923706055
108.05975341796875,82.06303405761719,59.37870788574219,69.85313415527344,120.3695068359375,90.18181610107422,86.61463928222656,85.96500396728516,95.10333251953125,46.040000915527344,57.43785858154297
107.91707611083984,81.93939208984375,59.33322525024414,70.18209075927734,120.25983428955078,90.56697082519531,86.6592788696289,86.25499725341797,96.19303131103516,45.630001068115234,58.021785736083984
107.80451202392578,81.9912109375,58.879032135009766,70.12014770507812,120.5362319946289,90.1883316040039,86.67536163330078,86.14833068847656,95.80787658691406,45.61499786376953,57.9571418762207
108.88036346435547,82.64454650878906,60.54612731933594,70.84925079345703,121.67262268066406,91.42591094970703,87.68775177001953,87.59542083740234,96.93878936767578,46.220001220703125,59.162498474121094
109.65646362304688,83.34818267822266,60.57322692871094,71.12701416015625,122.98410034179688,92.23985290527344,88.34608459472656,88.05999755859375,98.46151733398438,46.72999954223633,59.50178527832031
109.41877746582031,82.99333190917969,59.48806381225586,70.3779067993164,122.20032501220703,91.6543960571289,87.80290222167969,87.8808364868164,98.63727569580078,46.91999816894531,59.459285736083984
108.79695129394531,82.37484741210938,59.2870979309082,69.48089599609375,121.05229187011719,91.3786392211914,87.02391052246094,87.58916473388672,98.91545104980469,46.64500045776367,59.38571548461914
109.8962173461914,82.59151458740234,58.6751594543457,69.968505859375,122.45835876464844,92.03363800048828,88.0904312133789,87.92916870117188,98.19242095947266,46.974998474121094,58.59071350097656
109.90866088867188,82.72666931152344,61.42709732055664,70.24134063720703,122.31319427490234,92.82530212402344,88.22463989257812,88.8062515258789,98.66727447509766,46.45500183105469,58.40142822265625
109.54988098144531,82.0396957397461,61.559356689453125,69.30850982666016,120.41918182373047,92.08924102783203,87.76014709472656,88.08041381835938,97.37393951416016,46.42499923706055,57.53178405761719
110.19731903076172,82.92333221435547,62.58903121948242,70.18984985351562,121.74246215820312,92.95257568359375,88.27072143554688,88.53250122070312,96.81121063232422,46.29499816894531,57.16285705566406
110.20926666259766,82.42666625976562,62.61000061035156,69.91014862060547,121.15131378173828,92.93181610107422,88.01449584960938,87.63874816894531,94.9087905883789,46.32500076293945,56.404998779296875
109.96572875976562,81.57878875732422,62.08580780029297,70.04388427734375,120.77000427246094,92.09530639648438,87.85637664794922,86.38874816894531,93.71939086914062,45.58000183105469,55.1446418762207
110.4565200805664,81.55091094970703,63.2354850769043,70.78611755371094,121.10344696044922,92.4295425415039,88.33536529541016,86.41874694824219,91.81151580810547,44.71500015258789,55.0096435546875
110.58000183105469,81.77363586425781,63.25354766845703,70.73074340820312,120.78295135498047,92.18000030517578,88.44290161132812,87.04833221435547,92.05272674560547,44.68499755859375,55.0428581237793
110.127685546875,81.37606048583984,62.881935119628906,70.75686645507812,120.96065521240234,91.08894348144531,88.0021743774414,85.15875244140625,91.9000015258789,44.394996643066406,54.96500015258789
110.41609954833984,81.67030334472656,63.886131286621094,70.98596954345703,121.83475494384766,91.29605865478516,88.56623077392578,85.53541564941406,92.43576049804688,44.599998474121094,55.43214416503906
108.98780822753906,81.10726928710938,63.138065338134766,70.0829849243164,118.3786849975586,90.09091186523438,87.41390991210938,84.4124984741211,91.54696655273438,44.5,54.75642776489258
109.27853393554688,81.53514862060547,62.8961296081543,70.33999633789062,117.3770523071289,90.34226989746094,87.4481201171875,84.34249877929688,92.6954574584961,44.81500244140625,55.27964401245117
109.11158752441406,81.6154556274414,62.59032440185547,69.6261215209961,117.420654296875,90.12908935546875,86.76101684570312,84.14291381835938,93.18424224853516,44.83000183105469,55.93464279174805
108.74341583251953,81.58575439453125,62.09322738647461,70.09642028808594,116.80032348632812,90.2640151977539,87.07376861572266,84.39208221435547,92.95757293701172,44.75,55.62392807006836
108.06329345703125,81.2984848022461,61.64838790893555,69.7079849243164,116.49852752685547,90.08135986328125,86.76782989501953,84.80583190917969,93.00485229492188,44.849998474121094,55.9471435546875
108.42914581298828,81.4942398071289,61.84967803955078,70.15432739257812,118.19188690185547,90.21424102783203,87.99405670166016,85.39749908447266,93.50485229492188,44.81500244140625,56.40464401245117
109.06682586669922,81.14090728759766,62.84032440185547,70.42313385009766,117.33836364746094,90.33545684814453,88.41703033447266,85.87541198730469,93.77787780761719,44.880001068115234,56.28821563720703
108.84378051757812,80.79364013671875,62.80290222167969,70.09291076660156,117.78246307373047,89.6050033569336,88.08354949951172,85.80208587646484,93.50151824951172,43.89500045776367,56.25178527832031
109.20731353759766,80.91939544677734,62.38935470581055,69.91149139404297,116.75393676757812,89.52242279052734,88.2476806640625,85.79499816894531,93.439697265625,42.845001220703125,55.96356964111328
109.94292449951172,81.23333740234375,62.050323486328125,70.11746215820312,117.06999969482422,89.6954574584961,89.43927764892578,86.11499786376953,93.66666412353516,42.53499984741211,56.174644470214844
108.80182647705078,81.2787857055664,61.468387603759766,69.96552276611328,115.79434204101562,89.44499969482422,88.7955093383789,84.16958618164062,93.51939392089844,42.27000045776367,56.456787109375
107.83097839355469,81.06363677978516,61.57967758178711,70.08462524414062,114.13787078857422,89.83075714111328,88.75057983398438,84.19041442871094,92.72030639648438,42.029998779296875,56.52464294433594
106.35682678222656,80.6006088256836,61.371612548828125,70.0407485961914,114.13065338134766,88.97879028320312,88.54058074951172,83.82791900634766,90.23091125488281,42.529998779296875,56.21428680419922
106.7698745727539,81.20909118652344,60.866451263427734,69.93074798583984,112.35770416259766,89.40303039550781,88.691162109375,84.23916625976562,90.62484741210938,42.36000061035156,56.38678741455078
107.07329559326172,81.39666748046875,60.25354766845703,69.95238494873047,111.80130767822266,89.672119140625,88.59883880615234,84.39541625976562,91.99151611328125,42.44499969482422,57.5292854309082
105.95280456542969,80.97879028320312,60.217742919921875,69.54850769042969,111.26901245117188,88.63166809082031,88.03304290771484,84.36583709716797,90.0521240234375,42.11000061035156,56.49821472167969
105.3502426147461,80.61333465576172,59.27000045776367,69.06522369384766,111.0743408203125,88.19136047363281,87.21492767333984,83.81416320800781,89.0,41.654998779296875,55.718570709228516
104.88475799560547,79.72272491455078,59.23419189453125,69.47805786132812,110.1052474975586,87.84197235107422,86.82876586914062,83.89791870117188,88.52757263183594,41.75,55.88642883300781
104.71524810791016,78.87272644042969,58.760643005371094,66.01776123046875,111.38319396972656,87.91409301757812,86.61666870117188,84.32166290283203,89.16060638427734,41.790000915527344,55.70571517944336
107.11951446533203,80.3418197631836,59.99386978149414,67.49567413330078,114.2814712524414,89.88697052001953,88.70848083496094,85.87125396728516,90.68515014648438,42.13500213623047,56.69750213623047
108.46524810791016,80.87848663330078,59.94258117675781,67.57933044433594,114.73868560791016,90.42045593261719,89.20144653320312,86.163330078125,91.46514892578125,42.31999969482422,57.14214324951172
108.73548889160156,79.59091186523438,61.17451477050781,69.98081970214844,116.79606628417969,93.15681457519531,89.16304016113281,88.58541870117188,89.70484924316406,42.650001525878906,55.07035827636719
109.55768585205078,74.50757598876953,61.283546447753906,72.00432586669922,117.74344635009766,94.82030487060547,87.97514343261719,89.6379165649414,88.1669692993164,41.62999725341797,53.84821319580078
109.72134399414062,74.39363861083984,60.200965881347656,72.1722412109375,116.01524353027344,95.08621215820312,88.35992431640625,88.66708374023438,88.19454193115234,41.599998474121094,53.667144775390625
109.1224365234375,74.37515258789062,60.784515380859375,73.26239013671875,116.46229553222656,95.57848358154297,87.27362060546875,88.97250366210938,89.73272705078125,41.154998779296875,53.56357192993164
109.88036346435547,74.92909240722656,62.60096740722656,73.292236328125,117.12442779541016,95.83515167236328,88.57101440429688,89.4437484741211,88.90333557128906,42.06999969482422,54.426429748535156
110.24292755126953,74.96939086914062,62.124839782714844,72.59477996826172,116.60147094726562,95.22196960449219,89.20333099365234,88.9558334350586,88.75727081298828,42.540000915527344,54.02321243286133
111.58195495605469,74.74545288085938,61.625484466552734,73.3459701538086,117.37983703613281,95.36408996582031,90.12188720703125,88.96583557128906,87.90727233886719,42.625,54.056427001953125
